name,latitude,longitude
Derreenacarrin,51.70944,-9.61139
Lissarnona,51.445,-9.4794399
Slievemore,51.45941,-9.43361
Kilmoon,51.468586,-9.41576
Derreennatra,51.52278,-9.5025
Cappaghglass,51.53667,-9.4605600
Sealaclare Bridge,51.55778,-9.4125
Crooked Bridge,51.56389,-9.41361
Rathmore,51.50196,-9.34958
Ballymacrown,51.4817,-9.3328
Ballyoughiera,51.5133306,-9.30556
Dooneen,51.51361,-9.23306
Ballyvireen Bridge,51.57333,-9.0625
Temple Bridge,51.58361,-9.00222
Kilruane Bridge,51.603609,-8.9738899
Pike Cross Roads,51.610286,-8.9780600
Ballynavar Bridge,51.61639,-8.97861
Roury Bridge,51.58361,-9.06972
Skahanagh,51.55194,-9.13222
Myross,51.5319400,-9.14667
Gortroe Cross Roads,51.6080605,-9.10333
Abbey Mount,51.60083,-9.1377800
Glandore Bridge,51.5716700,-9.13889
Smithville,51.54056,-9.2080600
Milleen Bridge,51.585,-9.18667
Runalunn,51.5875,-9.26556
Bauravilla,51.605,-9.27139
Red Cross Roads,51.61111,-9.32806
Foherlagh,51.5719400,-9.35806
Meen Bridge,51.5644400,-9.39
New Bridge,51.555286,-9.27333
Church Cross,51.5438900,-9.3475
Rathrnane Bridge,51.57278,-9.4808300
Letter,51.5697200,-9.51083
Rathruane,51.58056,-9.49972
Shantullig North,51.5838900,-9.54139
Coosane,51.6063900,-9.46917
Glan,51.55,-9.5886100
Sam's Cross Roads,51.62167,-8.97528
Woodfield,51.62917,-8.97583
The Counsellors Cross Roads,51.62278,-9.03833
Carrigagrenane Cross Roads,51.64472,-9.0655600
Bealad Cross Roads,51.64889,-8.9913899
Argideen Bridge,51.66111,-8.995
Mall Cross Roads,51.61722,-9.09778
Carrigbaun Cross Roads,51.63583,-9.17806
Kippagh Bridge,51.6630604,-9.07444
Floraville,51.67722,-9.1647199
Reavouler Bridge,51.65222,-9.1555600
Rossmore,51.67944,-8.99056
Kilmeen Cross Roads,51.68778,-8.98333
Cloonkirgeen,51.70167,-9.02556
Maulanimirish,51.7008306,-9.1294399
Clubhouse Cross Roads,51.70556,-9.0680600
Kilronane,51.70861,-9.0813899
Driminidy,51.6341700,-9.2241699
Bredagh Cross Roads,51.63278,-9.23056
Derryclogh,51.6463900,-9.22194
Shronacarton Cross Roads,51.6819400,-9.23278
Moyny Bridge,51.6744400,-9.28083
Mutton Bridge,51.65667,-9.2725
Derreeny Bridge,51.61306,-9.2661100
Barna Cross Roads,51.63139,-9.3286100
Cullomane Cross Roads,51.657785,-9.38222
Glanaphuca Bridge,51.6230605,-9.35639
Dromore,51.66861,-9.3811100
Leitry Bridge,51.70472,-9.2661100
Glandart,51.69583,-9.34528
Maunvough,51.683609999999994,-9.37472
Glanbannoo Upper,51.706109999999995,-9.365
Lady's Odell,51.6775,-9.49222
Letterlicky Bridge,51.64667,-9.45444
Killoveenoge,51.6547200,-9.5675
Coolcoulagata,51.610286,-9.515
Manch Bridge,51.727786,-9.02472
Lissacroneen Cross Roads,51.75667,-8.98778
Toom,51.76028,-9.0394399
Behagh,51.75639,-9.05472
Nedinagh,51.73111,-9.07361
Geara Bridge,51.79306,-9.02389
Cooleenagow Cross Roads,51.77,-9.03917
Ardcahan Bridge,51.76056,-9.09694
Cummernamart Cross Roads,51.79056,-9.13889
Poulnaherry Bridge,51.79278,-9.1325
Togher Bridge,51.77694,-9.17083
Dromdrasdil,51.74861,-9.20583
Shanacrane,51.78611,-9.21694
Gortloughra Bridge,51.7975,-9.27389
Barnagowlane,51.7330605,-9.29139
Coomleagh,51.74361,-9.30583
Ardrah,51.74333,-9.34833
Cahermucker,51.783609,-9.32222
Ballynamought,51.77639,-9.31028
Cahermoanteen Bridge,51.76528,-9.35528
Piersons Bridge,51.7441700,-9.4155600
Coomhola Bridge,51.7538900,-9.45889
Barony Bridge,51.7613900,-9.525
Crossterry Bridge,51.78139,-9.55583
Carran,51.7725,-9.45111
Furkeal Bridge,51.74139,-9.55917
Cromwella Bridge,51.7591700,-9.55306
Banane Bridge,51.823609999999995,-9.5375
Drehideighteragh Bridge,51.8325,-9.49722
Coolnagoppoge,51.85611,-9.50528
Cappaboy Beg,51.80806,-9.33083
Gortafludig,51.85556,-9.28389
Cullenagh Bridge,51.81528,-9.29833
Cloghburn,51.84167,-9.27833
Inchinossig Bridge,51.85833,-9.24
Drohidaspaunig Bridge,51.8294400,-9.19778
Cloghboola Bridge,51.815,-9.23333
Currahy Bridge,51.85667,-9.17528
Graigue Bridge,51.85694,-9.16611
Turnaspidary,51.86667,-9.18111
Derryvane,51.8694400,-9.1411100
Carrigdangan,51.81861,-9.10528
Bohane's Cross Roads,51.84667,-9.10806
Killhanna Cross Roads,51.82694,-9.07444
Johnstown,51.81917,-9.08944
Rassmore,51.87083,-9.0830600
Glan Cross Roads,51.8075,-9.05444
Deshure,51.846109,-8.9969399
Kilmichael,51.84806,-9.03556
Boylegrove,51.8694400,-9.02694
Ballynahow,51.85472,-10.3622199
Lateeve,51.87556,-10.34722
Garrane,51.8808306,-10.31278
Killbarly,51.84556,-10.2966699
Cools,51.85778,-10.29722
Chapeltown,51.90889,-10.3283300
Ardcost,51.90444,-10.27806
Lamanagh,51.8675,-10.3736100
Minanes,51.65056,-9.17972
Reenard Cross,51.93472,-10.24111
Killelan,51.956109999999995,-10.2875
Emlagh,51.965,-10.26639
Derreen,51.89806,-10.24278
Kilpeaean Cross Roads,51.89167,-10.21778
New Chapel Cross,51.85139,-10.16667
Caherbarnagh,51.85083,-10.12472
Dromkeare Bridge,51.85333,-10.11
Scarriff,51.85833,-10.16806
Dromaragh,51.89778,-10.12861
Maulin,51.90583,-10.1325
Glanbeg,51.84806,-10.07306
Oughtiv,51.8625,-10.06917
Killeenleagh Bridge,51.90833,-10.06444
Knockaneden Cross,51.94222,-10.0944399
Derreenmoria,51.97306,-10.14472
Foilmore,51.97753,-10.13712
Roads,52.01917,-10.1455600
Kells,52.01889,-10.105
Darby's Bridge,52.01417,-10.1013899
Reacaslagh,52.01028,-10.10333
Ballynakilly Upper,52.02722,-9.97472
Baliynakilly,52.01222,-9.96083
Lissatinnig Bridge,51.92944,-9.9952800
Owroe Bridge,51.933609999999994,-10.01833
Kilvickadownig,52.10944,-10.39833
Caherbullig,52.1175,-10.40333
Kildurrih,52.12944,-10.4075
Carhoo,52.1383306,-10.46194
Graigue,52.15,-10.46167
Rahtnnane,52.14167,-10.38556
Teeravane,52.1575,-10.4425
Ballyoughteragh,52.17861,-10.44861
Ballinrannig,52.175,-10.40917
Farran,52.19056,-10.42972
Ballinrolla,52.16861,-10.44528
Ballineanig,52.1625,-10.39361
Saint's Road,52.15722,-10.3530600
Murreagh,52.18694,-10.36389
Ballylusky,52.19417,-10.3591699
Ballynana,52.17,-10.34167
Caherboshina,52.14528,-10.33778
Graffee,52.23167,-10.33278
Moorestown,52.21917,-10.34111
Feohanagh,52.21611,-10.35556
Caherscullibeen,52.2008306,-10.3344399
Reenconnell,52.18472,-10.31583
Ballyheabought,52.1669400,-10.2897199
Knocknahoran,52.15417,-10.28222
Kilquane,52.21083,-10.3211100
Ballinloghig,52.2022200,-10.3075
Ballynavenooragh,52.22528,-10.3011100
Ballinknockane,52.235286,-10.30056
Tiduff,52.23972,-10.2994399
Faha,52.23972,-10.2080600
Cloonsharragh,52.25019,-10.18857
Murirrigane,52.27694,-10.1686100
Teer,52.26028,-10.18167
Cappagh,52.25074,-10.16802
Boherboy,52.22917,-10.17972
Doonsheane,52.12611,-10.2263899
Emlagh East,52.13333,-10.23028
Doonmanagh,52.12611,-10.17722
Tobernamoodane,52.1322200,-10.19833
Aglish,52.13389,-10.14361
Banoge South,52.15278,-10.125
Gowlin,52.15056,-10.17722
Mall,52.16056,-10.03028
Lougher,52.1825,-9.9913899
Glanlough,52.20583,-9.97917
Aughacasla,52.23972,-9.97861
Trench Bridge,52.2705606,-10.02944
Gortagowan,51.85306,-9.8275
Bogare,51.8844400,-9.8344399
Tullakeel,51.8766700,-9.88694
Coombaha,51.9283305,-9.95139
Lettergarriv,51.94028,-9.90056
Coomnacarrig Bridge,51.9655606,-9.90972
Boheeskil,51.97583,-9.86111
Beenbane,51.98167,-9.85722
Bealtalaw Bridge,51.98833,-9.87139
Dromalonhurt Bridge,51.97528,-9.8955600
Neesha,51.98722,-9.93722
Creeveen,52.0019400,-9.93639
Blackstomes Bridge,52.01722,-9.88
Glanbeny Bridge,52.03833,-9.95389
Golagh,52.04861,-9.8575
Lake Field,52.07139,-9.84639
Curraheen,52.06222,-9.9225
Behy Bridge,52.0569400,-9.9505600
Doolahag,52.07611,-9.91583
Knockaunroe,52.08167,-9.92028
Cromane,52.10635,-9.89714
Garrane,52.11611,-9.82806
Derrymore,52.24028,-9.8425
Tawlaght,52.28722,-9.85778
Fybagh,52.16944,-9.82917
Ballinaspig,51.87722,-8.53528
Musheen,51.886109999999995,-8.51389
Tramore,51.87722,-8.445
Clogheen,51.90139,-8.52139
Ardfallen,51.88306,-8.44778
Killeens Cross,51.92472,-8.51639
Dublin Pike,51.930286,-8.46417
Lahardane,51.92778,-8.4533300
Whites Cross,51.9375,-8.44917
Kilcronan,51.95944,-8.525
Lisduff,51.96778,-8.53111
Templemichael Bridge,51.96972,-8.4391699
Buck Leary's Cross Roads,51.96306,-8.40917
Upper Glanmire Bridge,51.95528,-8.4175
Ballinvinny South,51.96333,-8.38167
Kilquane Bridge,51.96389,-8.34222
Butlerstown,51.9505606,-8.37611
Loumore,51.9055604,-8.4225
Ballinglanna,51.916109,-8.38667
Caherlag,51.91444,-8.36333
Killeena,51.94722,-8.32583
Dunsland,51.9075,-8.3797199
Glounthaune,51.91111,-8.36111
Little Island Roads,51.90083,-8.3525
Derrybrook,51.86806,-8.43861
Broadale,51.86611,-8.41361
Old Courth,51.8616700,-8.38833
Rochestown,51.87,-8.38306
Ballynacrusha Cross Roads,51.86306,-8.29778
Ballyleary,51.86306,-8.31944
Pigeonhill Cross Roads,51.96139,-8.29444
Greenville,51.91972,-8.26056
Walterstown,51.86333,-8.23333
Statty Bridge,51.90028,-8.28306
Avoncore,51.92194,-8.1825
Carrigogna Bridge,51.92944,-8.18556
Gortnacrue,51.941109999999995,-8.1788899
Glenathonacash,51.96472,-8.1508300
Boolakeel,51.8,-10.28333
Kinard,51.81667,-10.28333
Knockacrump,51.87389,-8.1175
Meelshane,51.88028,-8.09028
Thade's Cross Roads,51.90056,-8.11917
Ballintotes,51.9075,-8.0991699
Ballincourlea,51.8822200,-8.0205600
Ightermurragh,51.89611,-8.01833
Kibmountain Cross Roads,51.92194,-8.08694
Ballynacole,51.94611,-8.11167
Annistown,51.9430606,-8.0402800
Gortnagappul,51.96389,-7.98528
Ballymareagh,51.8733306,-7.94833
Glenawilling,51.88278,-7.91528
Gortavadda Bridge,51.8955606,-7.94667
Cromponn Bridge,51.90917,-7.93278
Clearies Cross Roads,51.93833,-7.92806
Ballymacask,51.95917,-7.89694
Glenally,51.96222,-7.87833
Ballymadog,51.92111,-7.91333
Dunbulloge Bridge,51.97472,-8.46306
Dromgarriff,51.9905605,-8.5405600
Killeagh Cross Roads,51.99889,-8.45222
Ballyvorisheen,52.02306,-8.49
Ballinvinny North,51.98056,-8.37583
Ballindeenisk Cross Roads,51.99361,-8.39472
Ballinlegane Cross Roads,51.98722,-8.3622199
Scrahane Cross Roads,52.0072200,-8.40528
Ballyvatta,51.97694,-8.30167
Shanballyreagh,51.98111,-8.32611
Kearney's Cross Roads,52.00222,-8.31528
Barnetstown,51.99167,-8.34194
Moonbaun,51.988609999999994,-8.29917
Kean Bridge,52.0475,-8.40833
Old Bride Bridge,52.05611,-8.41583
Leamlara,51.97166,-8.26498
Kean Cross Roads,52.01722,-8.25111
Peafield,52.00972,-8.20167
Monaleen Bridge,52.00694,-8.19139
Glendine Bridge,52.00472,-8.14972
Ballyard Cross Roads,52.032785,-8.19861
Curraghdermot Cross Roads,52.04222,-8.1988899
Glentrasna,52.040286,-8.16778
Britway,52.04806,-8.17528
Hightown,52.03306,-8.27972
Cronavan,52.03528,-8.2627800
Ballinwillin,52.0375,-8.25694
Ballynakilla,52.04611,-8.26472
Ballynagaul,51.97444,-8.1363899
Pound Cross Roads,52.01417,-8.1105600
Murtey's Cross Roads,52.0205606,-8.065
Kilphillibeen,52.047786,-8.1194399
Dongan Bridge,51.97639,-8.0258300
Lombard's Cross Roads,51.98083,-7.9
Barnaviddane,51.9944400,-7.96917
D'Loughtane Cross Roads,51.99167,-7.85306
Browns Cross Roads,52.0275,-7.92306
Ballynatray Commons,52.02722,-7.94389
Corrandromaun Cross Roads,52.04889,-7.935
Sprangmount,51.9869400,-7.89583
Rincrew,51.9775,-7.8791699
The Pike,52.040286,-7.9672199
Power's Bridge,52.095285,-8.4330600
Glannagaul,52.0775,-8.36694
Ballybrowney Mountain,52.07889,-8.34056
Clykeel Leary's Cross,52.07,-8.2180600
Kilcor,52.06278,-8.20833
Farran,52.0975,-8.27333
Kenny's Cross Roads,52.10528,-8.24472
Spurree Cross Roads,52.09417,-8.24056
Edgar's Cross Roads,52.09806,-8.2019399
Grange,52.09278,-8.17361
Knockmourne,52.09472,-8.12417
Five Cross Roads,52.07083,-7.9272199
Ballyphilip,52.05444,-7.875
Castlerichard,52.13111,-7.98278
Garrycloyne,52.128609999999995,-8.00722
Lyon's Cross Roads,52.13528,-8.04278
Daly's Cross Roads,52.113609999999994,-8.09083
Marston,52.1397200,-8.0847199
Kilcoran,52.1230605,-8.0861100
Currabeha,52.1225,-8.13306
Coolbaun,52.12917,-8.1294399
Mount Rivers,52.15139,-8.24306
Knockananig,52.11722,-8.345
Creggolympry,52.13583,-8.3619399
Bloomfield Cross Roads,52.1383306,-8.39667
Ballydague,52.13749,-8.4277199
Springhill,52.14,-8.45528
Beennaskehy,52.11083,-8.53306
Castletownroche,52.15194,-8.50389
Ballygriffin,52.1555604,-8.5125
The Glen,52.16361,-8.52972
Ballydoyle,52.1947200,-8.4502800
Kilcummer Bridge,52.1555604,-8.45167
Goolaway Cross Roads,52.23917,-8.54278
Derryvillane,52.21972,-8.38556
Carrigdownane,52.21139,-8.4152800
Togher Cross Roads,52.1988900,-8.40778
Ballykenly Bridge,52.2119400,-8.3519399
Killeenemer,52.20917,-8.3211100
Caherdrinny,52.21917,-8.29167
Corrabrien Cross Roads,52.176109999999994,-8.40278
Brawnroe Cross Roads,52.17167,-8.37278
Upper Convamore,52.158609,-8.41111
Boherderroye,52.16833,-8.28917
Bounbawn Cross Roads,52.16111,-8.31889
Insnasallagh,52.1575,-8.2761100
Agraglin Bridge,52.16667,-8.21972
Molly Barry Cross Roads,52.17722,-8.26056
Rushmount,52.18444,-8.26222
Knockaskehane,52.15972,-8.19278
Glenfinish Bridge,52.16944,-8.1830600
Ballard,52.21583,-8.18861
Glenatlucky,52.23944,-8.26833
Crinnaghtane,52.20639,-8.13917
Kingston Bridge,52.206109999999995,-8.08111
Ballinaleucra,52.20278,-8.10806
Labbanacallee,52.17972,-8.1030600
Sruh,52.15972,-7.92778
Monalour,52.17917,-7.90528
Skahanagh More,52.2516700,-8.54139
Ballintlea Bridge,52.26722,-8.51
Graig Upper,52.26,-8.49806
Ballyshanock,52.25611,-8.47167
Oldcastletown,52.2591700,-8.42861
Glenavuddig Bridge,52.24889,-8.40417
Glennahulla Cross,52.25306,-8.3636100
Flemingstown,52.24306,-8.31444
Killee Bridge,52.2647200,-8.32361
Marshalstown,52.26194,-8.3561100
Cullenagh,52.26806,-8.4116699
Redchair Cross Roads,52.28889,-8.4525
Murrins Cross Roads,52.355,-8.48472
Carrigeen Cross Roads,52.34778,-8.4769399
Darragh Bridge,52.308609999999994,-8.40583
Ballyfauskeen Cross Roads,52.3616700,-8.30917
Ahaphuca Bridge,52.30056,-8.38222
Knockanevin,52.29472,-8.38222
Ballaghaderg Bridge,52.28583,-8.28111
Collyregan,52.28722,-8.23917
Geeragh Bridge,52.30028,-8.255
Brackbaun Bridge,52.30361,-8.1625
Baurnagurrahy,52.352786,-8.27667
Boolanlisheen,52.3616700,-8.27111
Curraleigh,52.26,-8.1508300
Flemingtown,52.27167,-8.02972
Carrigmore Cross Roads,52.2825,-8.0511100
Garrymore Bridge,52.2925,-8.02167
Coolagarranoe Bridge,52.30639,-8.1022199
Almaseed Bridge,52.2938900,-8.16639
Glengarra Bridge,52.32111,-8.0991699
Curraghmore Bridge,52.33333,-8.00833
Graigue,52.27417,-7.9386100
Garrymore Cross Roads,52.29694,-7.9958300
Knockballiniry,52.2705606,-7.88306
Laght Cross Roads,52.32111,-7.99194
Burged Bridge,52.31694,-7.96667
Goats Bridge,52.276109,-7.87193995
Ballyveera,52.28917,-7.85278
Rochestown,52.33333,-7.8886100
Moord,51.9619400,-7.8075
Sluggera Cross Roads,51.95528,-7.74721996
Cleary's Cross Roads,51.97417,-7.7811100
Licky Bridge,51.9980605,-7.82056
Ballycurrane Cross Roads,52.00806,-7.77417
Ballycurrane,52.0133306,-7.78
Grallagh Bridge,52.00806,-7.7555600
Ballymacart Bridge,51.99139,-7.635
Kielys Cross Roads,52.01083,-7.70361
Drumslig,52.03167,-7.7219399
Ballynaclash,52.01778,-7.8525
Toor Cross Roads,52.0494400,-7.75333
Monacullee,52.05583,-7.715
Knocknahoola,52.04861,-7.7027800
Robert's Cross Roads,52.0513900,-7.60722
Faha,52.041109,-7.63583
Gorteen,52.04139,-7.65667
Ballycurreen South,52.01389,-7.595
Calaiste,52.05194,-7.59583
Rathnameneenagh,52.0288900,-7.58583000
Gates,52.0075,-7.62333
Woodhouse Cross Roads,52.07972,-7.7991699
Ballycullane,52.065,-7.69861
Twomile Bridge,52.07278,-7.6722199
Kilmarry,52.0825,-7.67806
Newtown,52.0683306,-7.6433300
Killangford Bridge,52.0641700,-7.6466699
Dreludatogher,52.0875,-7.75333
Carrigard Cross Roads,52.09583,-7.7175
Garrynageragh,52.10417,-7.5713899
Killadangan,52.11111,-7.6611100
Old Pike Bridge,52.11278,-7.59278
The Pike,52.12639,-7.56111
Ballyvoyle Cross Roads,52.11694,-7.50472
Island,52.11333,-7.48694
Carrickahilla Cross Roads,52.14417,-7.4736100
Williamstown Cross Roads,52.15167,-7.45056
Stradbally Bridge,52.1266700,-7.46028
Bohernamuck Cross Roads,52.1472200,-7.34278
Colligan Bridge,52.13306,-7.67778
Carrowgarriff,52.14083,-7.7141699
Soldiers Cross Roads,52.15056,-7.72083
Graigue More,52.15167,-7.77583
Poulbautia,52.14972,-7.79306000
Boheravaghera Cross Roads,52.136109999999995,-7.82472
Clashnadarriv,52.10833,-7.80943995
Knocknaskagh Cross Roads,52.10194,-7.78361
Mount Rivers,52.12778,-7.8469399
Redgate Cross Roads,52.16278,-7.7761100
Graigue Beg,52.15806,-7.77222
Millstreet,52.16361,-7.75
Woodhouse,52.17917,-7.73778
Scart Bridge,52.19556,-7.66556
Knockboy,52.1975,-7.6786100
Middlequarter,52.24194,-7.81694
Dalligan Bridge,52.1705605,-7.58806000
Ballykilmurry Bridge,52.1966700,-7.54944
Knockanacullin,52.20472,-7.54056
Mount Kennedy,52.1625,-7.55444
Downey's Cross Roads,52.1555604,-7.53417
Fox's Castle Bridge,52.15528,-7.5038899
Lemybrien,52.16806,-7.52222
Mahon Bridge,52.20472,-7.49972
McGrath's Cross Roads,52.1891700,-7.46917
Drumlohan Cross Roads,52.15611,-7.4655600
Boheraval Cross Roads,52.16,-7.4752800
Brenan Cross Roads,52.15528,-7.42028
Fahafeelagh,52.18333,-7.4511100
Kilnagrange Bridge,52.21,-7.4236100
Aughshemus Bridge,52.1744400,-7.39306
Buck's Cross Roads,52.19833,-7.32888995
Monacaum Cross Roads,52.1705605,-7.33361
Kilbeg,52.16389,-7.32417
Rathguage,52.15361,-7.3258300
Knocknagat Cross Roads,52.16444,-7.30666996
Ballyleen,52.17917,-7.3125
Savagetown Cross Roads,52.18222,-7.30083
Carrickphilip,52.2008306,-7.3
Carroll's Cross Roads,52.22667,-7.34278
Clashganny,52.25694,-7.8069399
Tar Bridge,52.27778,-7.8341699
Kilmaneen,52.285,-7.8452800
Clocully,52.29167,-7.8483300
Ballymakee Cross Roads,52.282785,-7.7705600
Hacketstown,52.24389,-7.3311100
Guilcagh Cross Roads,52.25444,-7.33472
Robertstown,52.24306,-7.3822199
Clodiagh Bridge,52.2863900,-7.2988899
Glennaphuca Cross Roads,52.26889,-7.39778
Lowry's Bridge,52.28528,-7.38417
Knockane,52.29167,-7.29778
Whitestown Cross Roads,52.28,-7.39083
Piquet's Cross Roads,52.3225,-7.38306
Fiddow Bridge,52.325,-7.32167
Feddans Cross Roads,52.29611,-7.4719399
Ballyhest Cross Roads,52.28917,-7.46083000
Ross Bridge,52.28667,-7.48917
Curraheen,52.29056,-7.55306
Glennanore,52.28222,-7.61833
Russellstown New,52.315,-7.73
Bawnfune,52.29806,-7.77722
Ballydonagh Cross Roads,52.29278,-7.77389
Deerpark Bridge,52.27167,-7.7294399
Four Mile Water Bridge,52.27361,-7.7588899
Kilmanalian Bridge,52.31694,-7.77861000
Grange Cross Roads,52.32833,-7.825
Ballyneety,52.31889,-7.85417
Neddans House,52.30222,-7.85722
Markhamstown,52.35139,-7.8330600
Garryntemple,52.35583,-7.8125
Loughtally,52.35306,-7.78333
Knocklofty Bridge,52.33778,-7.7888899
Martfield,52.34778,-7.7488899
Serothea,52.34556,-7.70944
Spaville,52.34722,-7.69361000
Tannersrath,52.37806,-7.6880600
Twomilebridge,52.36222,-7.64417
Tikincor,52.35472,-7.65056000
Harney's Cross Roads,52.33444,-7.6180600
Figlash,52.37444,-7.44917
Cregg Bridge,52.3733306,-7.39138995
Ballyhenebery,52.37611,-7.36083
The Sweep,52.37194,-7.33444
Sandpits Cross Roads,52.3658305,-7.32389
Knockroe,52.35583,-7.36972
The Three Bridges,52.35306,-7.3786100
Tennislee Cross Roads,52.33556,-7.30444
Portnagge,52.3330606,-7.3580600
Rathmore,52.37917,-7.85861000
Lissanisky,51.871109999999994,-8.30528
Rosslague,51.871109999999994,-8.2758300
Woodstown,52.14111,-7.2569399
Garrarus Cross Roads,52.14111,-7.1869399
Westtown,52.13944,-7.17444
Islandtarsney,52.155,-7.20667
Ballyadam Cross Roads,52.15667,-7.23528
Frankeen's Cross Roads,52.1891700,-7.2586100
Ballynaclogh,52.18472,-7.19083
Ballynaclogh Cross Roads,52.19611,-7.1875
Lisnakill Cross,52.20833,-7.1975
Raheens,52.2075,-7.2575
Powersknock,52.22139,-7.23194
Adamstown,52.22806,-7.23417
Whelan's Bridge,52.23722,-7.23111
Ballycashin,52.2238900,-7.1658300
Ballynaneashagh,52.2425,-7.1705600
Rathmoylan,52.136109999999995,-7.03833
Kilmacleague Bridge,52.1575,-7.0538899
Balcynamoyntragh Cross Roads,52.17,-7.03972
Kilmacomb Cross Roads,52.1725,-7.0263899
Fairybush Cross Roads,52.17556,-7.00611000
Monamintra Cross Roads,52.20583,-7.08193995
Kilearagh Cross Roads,52.2163900,-7.06583
Stronghow's Bridge,52.24028,-7.0152800
Carrigeen,52.26917,-7.2080600
Ballincurra,52.3,-7.2283300
Arderra,52.31111,-7.2219399
Dangan Bridge,52.32667,-7.16
Kilcronagh,52.3075,-7.16667
Rathpatrick Cross Roads,52.2805604,-7.0636100
Drumdowney,52.27944,-7.035
Mount Ida,52.3216700,-7.00278000
Fisherstown,52.305,-6.98194
Priesthaggard,52.3030605,-6.9638899
Burnt School Cross Roads,52.30722,-6.95194
Ralph Cross Roads,52.18472,-6.8502800
Connagh Cross Roads,52.198609999999995,-6.85222
Wood Village,52.19972,-6.82083
Ballygow,52.20778,-6.87193995
Ballinruan Cross Roads,52.20694,-6.89083
Newtown,52.20361,-6.8211100
Kilbride Cross Roads,52.21611,-6.8955600
Gorteens,52.21694,-6.8369399
Haggard Bridge,52.23833,-6.8805600
New Bridge,52.2463900,-6.8455600
Poundtown Cross Roads,52.24361,-6.85528000
Hagansgate Cross Roads,52.25278,-6.90056000
Rathroe Cross Roads,52.2555606,-6.8708300
Boderan Cross Roads,52.2647200,-6.91639
Grange,52.26722,-6.94972
Dunmain Cross Roads,52.30361,-6.87528
Killesk Cross Roads,52.28306,-6.9011100
Nash Bridge,52.3183306,-6.855
Ballygarvan Bridge,52.31333,-6.83193995
Aughboy Bridge,52.32472,-6.8855600
Kilbraney,52.32444,-6.83472
Taylorstown Cross Roads,52.26667,-6.79944
Taylorstown Bridge,52.275,-6.79167
Mullinderry Bridge,52.29222,-6.80778
Five Cross Roads,52.28417,-6.7858300
Rochestown,52.28417,-6.76444
Tianarath Cross Roads,52.30028,-6.80306
Hores Mead Bridge,52.30278,-6.7366699
Louggraigue House,52.308609999999994,-6.75944
Stoneenrath Cross Roads,52.30917,-6.7286100
Ballyowen,52.27,-6.75778
Garrycullen,52.24556,-6.8125
Nelson Bridge,52.2647200,-6.7669399
Sheastown Cross Roads,52.25694,-6.72443995
Quitchery Cross Roads,52.25694,-6.6913899
Ballynamona,52.31778,-6.79583000
Koyle,52.30806,-6.81166994
Eakin's Cross Roads,52.3069400,-6.7125
White Cross Roads,52.27083,-6.70472
Doyle's Cross Roads,52.27917,-6.6911100
Hawkshaws Bridge,52.32056,-6.70222
Goff's Bridge,52.30917,-6.7169399
Scurloge Cross Roads,52.25639,-6.6319399
Howlan's Cross Roads,52.3066700,-6.6725
Aughnagroagh Bridge,52.32639,-6.6405600
Brownscastle Bridge,52.33833,-6.65333
Mulmontry Bridge,52.33417,-6.67667
Cullenstown,52.338609,-6.71972
Wattle Cross Roads,52.35194,-6.7
Barry's Cross Roads,52.353609,-6.64917
Harristown,52.35222,-6.6402800
Wilkinstown Cross Roads,52.35972,-6.65
Rathnageeragh,52.33417,-6.83944
Knockbrack,52.3475,-7.09583
Haggard,52.3525,-7.07861
Busherstown,52.37611,-7.0216699
Glenmore,52.35167,-7.025
Inish,52.19056,-6.6036100
Park,52.20833,-6.62193995
Rathangan Cross Roads,52.22806,-6.60889
Star Bridge,52.24972,-6.60222
Knocktown Cross Roads,52.24722,-6.61056
Newcastle Cross Roads,52.26194,-6.55083
Cohunon,52.24167,-6.54167
Cleristown,52.27306,-6.58583000
Kilmanman Cross Roads,52.2788900,-6.5727800
Newbridge,52.2805604,-6.55611
Kate's Cross Roads,52.28028,-6.53167
Turner's Cross Roads,52.30972,-6.6111100
Coolstuff Cross Roads,52.3183306,-6.60528000
Boley's Cross Roads,52.20528,-6.51417
Tenacre Cross Roads,52.21778,-6.50306
Hilltown,52.23028,-6.4622199
